family,scientific_name,common_name,lifestyle,mr_sample_size,mr_mass_grams,mr_temp_celcius,whole_organism_mr_watts,amat,amax,repro_output,rmax,m_rtype,trophic_position,tro_standard_error,whole_organism_mr_watts_fourth_root,mass_fourth_root,std_whole_organism_mr_watts_fourth,std_mass_fourth_root,std_trophic_position
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
heterodontidae,Heterodontus_portusjacksoni,portjackson_shark,benthic,13,89.8615384615385,17.6,0.0179727827567244,12.5,33,8,0.235347955699171,rmr,3.4,0.48,0.366145609834112,3.07888496176092,-0.9493379832176577,-0.776512002911603,-1.0377583935588255
lamnidae,Isurus_oxyrinchus,mako_shark,pelagic,9,6090,21.8,2.95771,11,31,3,0.192516801635039,rmr,4.5,NA,1.3114112272310612,8.833937517353554,2.296236875306614,2.181046728455271,1.6016170986669218
scombridae,Katsuwonus_pelamis,skipjack_tuna,pelagic,32,1689.6248540625,28,2.04262491786458,1,12,5.28394128430019,1.31217988143934,rmr,4.4,0.47,1.1954933271901558,6.411321749575216,1.8982321080733375,0.9360488161812867,1.3616738721009456
scombridae,Katsuwonus_pelamis,skipjack_tuna,pelagic,5,630.6,23.5,0.64155,1,12,5.28394128430019,1.31217988143934,rmr,4.4,0.47,0.8949682475715817,5.011162563486395,0.8663775427374915,0.21649795437441335,1.3616738721009456
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,500,10,0.0393625,7.5,12.5,15,0.387954671308783,rmr,3.6,0.13,0.4454209792884311,4.728708045015879,-0.6771455525761075,0.07134275044761339,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.00341869047619048,9.5,18,23,0.366249111181448,rmr,3.6,0.13,0.24180481551150723,2.248737424831217,-1.3762628057386443,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.00341869047619048,9.5,18,23,0.366249111181448,rmr,3.6,0.13,0.24180481551150723,2.248737424831217,-1.3762628057386443,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.00341869047619048,9.5,18,23,0.366249111181448,rmr,3.6,0.13,0.24180481551150723,2.248737424831217,-1.3762628057386443,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.00341869047619048,9.5,18,23,0.366249111181448,rmr,3.6,0.13,0.24180481551150723,2.248737424831217,-1.3762628057386443,-1.2031301914428665,-0.557871940426871
rajidae,Leucoraja_erinacea,little_skate,benthic,7,25.5714285714286,15,0.00341869047619048,9.5,18,23,0.366249111181448,rmr,3.6,0.13,0.24180481551150723,2.248737424831217,-1.3762628057386443,-1.2031301914428665,-0.557871940426871
